id_intervento,tipo,nome,fase,fase_orig,data_stato,data_attivazione,data_fine
Aree_Pedonali:dfbe0925de,area_pedonale,Piazza Accademia di San Luca,da_definire,,placeholder,,
Aree_Pedonali:386a0ef8e9,area_pedonale,Via del Nazareno,da_definire,,placeholder,,
Aree_Pedonali:879d43634b,area_pedonale,Largo del Nazareno,da_definire,,placeholder,,
Aree_Pedonali:06c8e00972,area_pedonale,Via in Arcione,da_definire,,placeholder,,
Aree_Pedonali:0d0399cc7a,area_pedonale,Via delle Scuderie,da_definire,,placeholder,,
Aree_Pedonali:b1202012f4,area_pedonale,Via dei Giardini,da_definire,,placeholder,,
Aree_Pedonali:6619b05834,area_pedonale,Piazza del Campidoglio,da_definire,,placeholder,,
Aree_Pedonali:0c6be9e0cb,area_pedonale,Piazza di Sant'Anastasia,da_definire,,placeholder,,
Aree_Pedonali:d96931dc78,area_pedonale,Via di San Bonaventura,da_definire,,placeholder,,
Aree_Pedonali:4428ae9f37,area_pedonale,Via Nova,da_definire,,placeholder,,
Aree_Pedonali:692023fbe3,area_pedonale,Via Sacra,da_definire,,placeholder,,
Aree_Pedonali:5e5475790a,area_pedonale,Piazza di Santa Maria Nova,da_definire,,placeholder,,
Aree_Pedonali:2ffb9dae1a,area_pedonale,Piazza di Santa Francesca Romana,da_definire,,placeholder,,
Aree_Pedonali:73049433fa,area_pedonale,Piazza di Venere e Roma,da_definire,,placeholder,,
Aree_Pedonali:752a82e167,area_pedonale,Via del Tempio della Pace,da_definire,,placeholder,,
Aree_Pedonali:0706f28202,area_pedonale,Via Frangipane,da_definire,,placeholder,,
Aree_Pedonali:4311821250,area_pedonale,Via Alessandrina,da_definire,,placeholder,,
Aree_Pedonali:25f4f03bd3,area_pedonale,Via degli Ibernesi,da_definire,,placeholder,,
Aree_Pedonali:bac9777a86,area_pedonale,Piazza del Grillo,da_definire,,placeholder,,
Aree_Pedonali:8e86d42213,area_pedonale,Largo Corrado Ricci,da_definire,,placeholder,,
Aree_Pedonali:e8ba237381,area_pedonale,Via del Colosseo,da_definire,,placeholder,,
Aree_Pedonali:aac1686d70,area_pedonale,Piazza del Colosseo,da_definire,,placeholder,,
Aree_Pedonali:a3bcd1ddc4,area_pedonale,Piazza dell'Arco di Costantino,da_definire,,placeholder,,
Aree_Pedonali:10ed892bb3,area_pedonale,Piazza di Santa Prisca,da_definire,,placeholder,,
Aree_Pedonali:a300f3dbd0,area_pedonale,Via di San Giosafat,da_definire,,placeholder,,
Aree_Pedonali:16c91ce194,area_pedonale,Piazza dei Cavalieri di Malta,da_definire,,placeholder,,
Aree_Pedonali:10e0d8e475,area_pedonale,Piazza Testaccio,da_definire,,placeholder,,
Aree_Pedonali:2b469a89de,area_pedonale,Via Alessandro Volta,da_definire,,placeholder,,
Aree_Pedonali:5d5f5c2710,area_pedonale,Piazza di S Maria Liberatrice,da_definire,,placeholder,,
Aree_Pedonali:961b1d1f75,area_pedonale,Via del Campo Boario,da_definire,,placeholder,,
Aree_Pedonali:db3eaa6dbd,area_pedonale,Viale Carlo Felice,da_definire,,placeholder,,
Aree_Pedonali:8538a2b766,area_pedonale,Piazza di Santa Croce in Gerusalemme,da_definire,,placeholder,,
Aree_Pedonali:f50338ff3f,area_pedonale,Via della Domus Aurea,da_definire,,placeholder,,
Aree_Pedonali:de093cc846,area_pedonale,Viale Serapide,da_definire,,placeholder,,
Aree_Pedonali:cb5d61984c,area_pedonale,Viale Fortunato Mizzi,da_definire,,placeholder,,
Aree_Pedonali:9f14dbef58,area_pedonale,Piazza Martin Lutero,da_definire,,placeholder,,
Aree_Pedonali:afab02d756,area_pedonale,Via degli Orti di Mecenate,da_definire,,placeholder,,
Aree_Pedonali:5072eab889,area_pedonale,Viale Carlo Salviotti,da_definire,,placeholder,,
Aree_Pedonali:269f6c5708,area_pedonale,Piazza di San Pietro in Vincoli,da_definire,,placeholder,,
Aree_Pedonali:25d099628a,area_pedonale,Piazza di San Martino Ai Monti,da_definire,,placeholder,,
Aree_Pedonali:5656cb5092,area_pedonale,Piazza di Santa Maria Maggiore,da_definire,,placeholder,,
Aree_Pedonali:e995c58235,area_pedonale,Via Filippo Turati,da_definire,,placeholder,,
Aree_Pedonali:da223220a9,area_pedonale,Via Ricasoli,da_definire,,placeholder,,
Aree_Pedonali:514e05148f,area_pedonale,Via Guglielmo Pepe,da_definire,,placeholder,,
Aree_Pedonali:93a0583ca3,area_pedonale,Via di San Vito,da_definire,,placeholder,,
Aree_Pedonali:600fefc7b5,area_pedonale,Largo Leopardi,da_definire,,placeholder,,
Aree_Pedonali:6b051674ee,area_pedonale,Piazza di Santa Balbina,da_definire,,placeholder,,
Aree_Pedonali:4aea9c9ead,area_pedonale,Via Francesco Borromini,da_definire,,placeholder,,
Aree_Pedonali:42bae8a26c,area_pedonale,Via Baccio Pontelli,da_definire,,placeholder,,
Aree_Pedonali:70fdf7655b,area_pedonale,Viale Nino Manfredi,da_definire,,placeholder,,
Aree_Pedonali:9531ffb71e,area_pedonale,Largo della Società Geografica Italiana,da_definire,,placeholder,,
Aree_Pedonali:f57a346e1f,area_pedonale,Largo Paul Harris,da_definire,,placeholder,,
Aree_Pedonali:c5f740494a,area_pedonale,Piazza dell'Esquilino,da_definire,,placeholder,,
Aree_Pedonali:3bc86b3a79,area_pedonale,Salita di Montecavallo,da_definire,,placeholder,,
Aree_Pedonali:a078cb7ccf,area_pedonale,Via Alessandro Specchi,da_definire,,placeholder,,
Aree_Pedonali:86bfad25b8,area_pedonale,Via dell'Umiltà,da_definire,,placeholder,,
Aree_Pedonali:d77d108c24,area_pedonale,Vicolo Sciarra,da_definire,,placeholder,,
Aree_Pedonali:ddaa93fef2,area_pedonale,Via delle Paste,da_definire,,placeholder,,
Aree_Pedonali:bb6fe92d5d,area_pedonale,Piazza della Rotonda,da_definire,,placeholder,,
Aree_Pedonali:06aa5b82e9,area_pedonale,Piazza delle Coppelle,da_definire,,placeholder,,
Aree_Pedonali:a3e62af78a,area_pedonale,Via della Maddalena,da_definire,,placeholder,,
Aree_Pedonali:10211c6baf,area_pedonale,Piazza della Maddalena,da_definire,,placeholder,,
Aree_Pedonali:de6e3e22ed,area_pedonale,Vicolo Valdina,da_definire,,placeholder,,
Aree_Pedonali:a9eee44be6,area_pedonale,Via della Lupa,da_definire,,placeholder,,
Aree_Pedonali:26f4706a19,area_pedonale,Vicolo del Divino Amore,da_definire,,placeholder,,
Aree_Pedonali:9e724d4f0a,area_pedonale,Via di Ripetta,da_definire,,placeholder,,
Aree_Pedonali:579f13b252,area_pedonale,Piazza Borghese,da_definire,,placeholder,,
Aree_Pedonali:9da65c2e28,area_pedonale,Piazza del Risorgimento,da_definire,,placeholder,,
Aree_Pedonali:d93c9572c5,area_pedonale,Via di Porta Angelica,da_definire,,placeholder,,
Aree_Pedonali:aaee034f72,area_pedonale,Largo Giovanni XXIII,da_definire,,placeholder,,
Aree_Pedonali:f5a26d1a63,area_pedonale,Viale Giuseppe Ceccarelli,da_definire,,placeholder,,
Aree_Pedonali:427e4d7dbd,area_pedonale,Lungotevere Vaticano,da_definire,,placeholder,,
Aree_Pedonali:87b32260a2,area_pedonale,Lungotevere Castello,da_definire,,placeholder,,
Aree_Pedonali:7107a9a65a,area_pedonale,Largo dei Mutilati Ed Invalidi di Guerra,da_definire,,placeholder,,
Aree_Pedonali:99c8a2590c,area_pedonale,Viale Cardinale dell'Acqua,da_definire,,placeholder,,
Aree_Pedonali:bfedea0b7b,area_pedonale,Viale Fratel Porfirio Ciprari,da_definire,,placeholder,,
Aree_Pedonali:8e25bf989f,area_pedonale,Piazza Papa Pio XII,da_definire,,placeholder,,
Aree_Pedonali:591e6b1c40,area_pedonale,Largo del Colonnato,da_definire,,placeholder,,
Aree_Pedonali:d1c6cbfe35,area_pedonale,Piazza della Città Leonina,da_definire,,placeholder,,
Aree_Pedonali:f948805127,area_pedonale,Via Rusticucci,da_definire,,placeholder,,
Aree_Pedonali:39e1d8e8d7,area_pedonale,Via della Conciliazione,da_definire,,placeholder,,
Aree_Pedonali:b6acb8573b,area_pedonale,Piazza Mastai,da_definire,,placeholder,,
Aree_Pedonali:af4090f8da,area_pedonale,Piazza di Santa Maria in Trastevere,da_definire,,placeholder,,
Aree_Pedonali:2bd0d2e046,area_pedonale,Piazza di San Calisto,da_definire,,placeholder,,
Aree_Pedonali:257a1d1b96,area_pedonale,Via dell'Arco di San Calisto,da_definire,,placeholder,,
Aree_Pedonali:c79c03aff6,area_pedonale,Via di San Calisto,da_definire,,placeholder,,
Aree_Pedonali:12f3073a63,area_pedonale,Largo San Giovanni De Matha,da_definire,,placeholder,,
Aree_Pedonali:a36b43a3f6,area_pedonale,Vicolo di Santa Margherita,da_definire,,placeholder,,
Aree_Pedonali:6a5676a136,area_pedonale,Via del Moro,da_definire,,placeholder,,
Aree_Pedonali:b12326d228,area_pedonale,Via del Cipresso,da_definire,,placeholder,,
Aree_Pedonali:0f2e679d04,area_pedonale,Vicolo del Bologna,da_definire,,placeholder,,
Aree_Pedonali:57a10fa65f,area_pedonale,Via dei Coronari,da_definire,,placeholder,,
Aree_Pedonali:363bf8aa4d,area_pedonale,Via dei Tre Archi,da_definire,,placeholder,,
Aree_Pedonali:ab9867ecfa,area_pedonale,Via dei Lorenesi,da_definire,,placeholder,,
Aree_Pedonali:08ddb20283,area_pedonale,Via di S. Apollinare,da_definire,,placeholder,,
Aree_Pedonali:2c2f5cc215,area_pedonale,Via dell'Orso,da_definire,,placeholder,,
Aree_Pedonali:d65194ed7a,area_pedonale,Vicolo del Leuto,da_definire,,placeholder,,
Aree_Pedonali:d8d2ebf109,area_pedonale,Vicolo della Tinta,da_definire,,placeholder,,
Aree_Pedonali:369b797268,area_pedonale,Piazza Cardelli,da_definire,,placeholder,,
Aree_Pedonali:de79041549,area_pedonale,Viale Oreste Lionello,da_definire,,placeholder,,
Aree_Pedonali:a25db271a3,area_pedonale,Viale del Belvedere,da_definire,,placeholder,,
Aree_Pedonali:e2294ff495,area_pedonale,Viale Vittoria Aganoor Pompili,da_definire,,placeholder,,
Aree_Pedonali:7b2c421f10,area_pedonale,Viale di Villa Medici,da_definire,,placeholder,,
Aree_Pedonali:01c0eb0dbe,area_pedonale,Viale dell'Obelisco,da_definire,,placeholder,,
Aree_Pedonali:33fe6d36e7,area_pedonale,Viale degli Ippocastani,da_definire,,placeholder,,
Aree_Pedonali:fe9e9dea92,area_pedonale,Viale Valadier,da_definire,,placeholder,,
Aree_Pedonali:388472fe4e,area_pedonale,Piazzale Napoleone I,da_definire,,placeholder,,
Aree_Pedonali:fa4999a1df,area_pedonale,Viale dei Bambini,da_definire,,placeholder,,
Aree_Pedonali:5a96aee72d,area_pedonale,Viale dell'Orologio,da_definire,,placeholder,,
Aree_Pedonali:e906cd13e2,area_pedonale,Vicolo del Bottino,da_definire,,placeholder,,
Aree_Pedonali:b028999c37,area_pedonale,Piazza della Pilotta,da_definire,,placeholder,,
Aree_Pedonali:55e1566305,area_pedonale,Vicolo del Piombo,da_definire,,placeholder,,
Aree_Pedonali:47c13b6ce1,area_pedonale,Vicolo Doria,da_definire,,placeholder,,
Aree_Pedonali:d37e9d66b9,area_pedonale,Piazza dell'Oro,da_definire,,placeholder,,
Aree_Pedonali:6e1f677771,area_pedonale,Via dell'Arco della Fontanella,da_definire,,placeholder,,
Aree_Pedonali:0f8e6280b6,area_pedonale,Vicolo del Curato,da_definire,,placeholder,,
Aree_Pedonali:0be52d0d29,area_pedonale,Via del Banco di Santo Spirito,da_definire,,placeholder,,
Aree_Pedonali:f1825c9d71,area_pedonale,Vicolo di San Giuliano,da_definire,,placeholder,,
Aree_Pedonali:c9e2e3bbc2,area_pedonale,Vicolo Domizio,da_definire,,placeholder,,
Aree_Pedonali:8344991e28,area_pedonale,Vicolo dell'Avila,da_definire,,placeholder,,
Aree_Pedonali:93f0695efe,area_pedonale,Piazza di San Simeone,da_definire,,placeholder,,
Aree_Pedonali:54055bb61b,area_pedonale,Vicolo de Cupis,da_definire,,placeholder,,
Aree_Pedonali:41a766d46f,area_pedonale,Vicolo Savelli,da_definire,,placeholder,,
Aree_Pedonali:bb229c91d0,area_pedonale,Vicolo della Cancelleria,da_definire,,placeholder,,
Aree_Pedonali:2515f1273d,area_pedonale,Via della Cuccagna,da_definire,,placeholder,,
Aree_Pedonali:4a2236ae72,area_pedonale,Piazza Farnese,da_definire,,placeholder,,
Aree_Pedonali:cb0ea143e0,area_pedonale,Vicolo del Gallo,da_definire,,placeholder,,
Aree_Pedonali:4f3979958f,area_pedonale,Via dei Baullari,da_definire,,placeholder,,
Aree_Pedonali:bdc64159fa,area_pedonale,Via della Corda,da_definire,,placeholder,,
Aree_Pedonali:5ce4c78acb,area_pedonale,Vicolo del Giglio,da_definire,,placeholder,,
Aree_Pedonali:dc3b016e8b,area_pedonale,Piazza della Quercia,da_definire,,placeholder,,
Aree_Pedonali:affb18dfd2,area_pedonale,Vicolo delle Grotte,da_definire,,placeholder,,
Aree_Pedonali:e7c0877894,area_pedonale,Via dei Pettinari,da_definire,,placeholder,,
Aree_Pedonali:2ee32d3df7,area_pedonale,Ponte Sisto,da_definire,,placeholder,,
Aree_Pedonali:16e5656c5b,area_pedonale,Piazza di San Salvatore in Campo,da_definire,,placeholder,,
Aree_Pedonali:4e47b793a0,area_pedonale,Piazza del Biscione,da_definire,,placeholder,,
Aree_Pedonali:4aa9df32d8,area_pedonale,Piazza del Teatro di Pompeo,da_definire,,placeholder,,
Aree_Pedonali:b356a1be86,area_pedonale,Piazza delle Cinque Scole,da_definire,,placeholder,,
Aree_Pedonali:be94e18e65,area_pedonale,Via di S. Maria del Pianto,da_definire,,placeholder,,
Aree_Pedonali:9a231633eb,area_pedonale,Via del Portico d'Ottavia,da_definire,,placeholder,,
Aree_Pedonali:09b10cefdf,area_pedonale,Largo Stefano Gaj Taché,da_definire,,placeholder,,
Aree_Pedonali:b06311ab34,area_pedonale,Via Catalana,da_definire,,placeholder,,
Aree_Pedonali:4cb22b7a7d,area_pedonale,Vicolo Costaguti,da_definire,,placeholder,,
Aree_Pedonali:4463a54462,area_pedonale,Via della Reginella,da_definire,,placeholder,,
Aree_Pedonali:6d1be0ea0a,area_pedonale,Via di S. Ambrogio,da_definire,,placeholder,,
Aree_Pedonali:afa6f6c3ec,area_pedonale,Piazza Lovatelli,da_definire,,placeholder,,
Aree_Pedonali:9960e70899,area_pedonale,Piazzale Ugo la Malfa,da_definire,,placeholder,,
Aree_Pedonali:70d84f3e0d,area_pedonale,Piazza Benedetto Cairoli,da_definire,,placeholder,,
Aree_Pedonali:8caf7eb140,area_pedonale,Via dei Cappellari,da_definire,,placeholder,,
Aree_Pedonali:25a9d84351,area_pedonale,Vicolo del Bollo,da_definire,,placeholder,,
Aree_Pedonali:ef9a666242,area_pedonale,Arco della Chiesa Nuova,da_definire,,placeholder,,
Aree_Pedonali:1547f5a28d,area_pedonale,Vicolo del Governo Vecchio,da_definire,,placeholder,,
Aree_Pedonali:9e066c965d,area_pedonale,Piazza Bainsizza,da_definire,,placeholder,,
Aree_Pedonali:58f22b8de1,area_pedonale,Piazza Giovanni Randaccio,da_definire,,placeholder,,
Aree_Pedonali:974c542533,area_pedonale,Largo Trionfale,da_definire,,placeholder,,
Aree_Pedonali:662075b23b,area_pedonale,Ponte Fabricio,da_definire,,placeholder,,
Aree_Pedonali:493ceaceb9,area_pedonale,Piazza San Bartolomeo All'Isola,da_definire,,placeholder,,
Aree_Pedonali:ab73d559ff,area_pedonale,Piazza di Trevi,da_definire,,placeholder,,
Aree_Pedonali:64b262ec5e,area_pedonale,Via di Valle Murcia,da_definire,,placeholder,,
Aree_Pedonali:fd3a145a10,area_pedonale,Via dei Pastini,da_definire,,placeholder,,
Aree_Pedonali:75272080b1,area_pedonale,Largo dei Librari,da_definire,,placeholder,,
Aree_Pedonali:43e698405f,area_pedonale,Via della Pietà,da_definire,,placeholder,,
Aree_Pedonali:fb7b6c8243,area_pedonale,Largo 16 ottobre 1943 Deportazione degli Ebrei Di Roma,da_definire,,placeholder,,
Aree_Pedonali:8735fd99c3,area_pedonale,Viale Giuseppe Wern,da_definire,,placeholder,,
Aree_Pedonali:59835e8679,area_pedonale,Viale Paolo Narducci,da_definire,,placeholder,,
Aree_Pedonali:42e4a845da,area_pedonale,Viale Antonietta Klitsche,da_definire,,placeholder,,
Aree_Pedonali:365aef86e1,area_pedonale,Viale Spada Gustavo,da_definire,,placeholder,,
Aree_Pedonali:6ea642490b,area_pedonale,Viale Adolfo Leducq,da_definire,,placeholder,,
Aree_Pedonali:5ecb0e5ae7,area_pedonale,Via Vittor Pisani,da_definire,,placeholder,,
Aree_Pedonali:229a14e5de,area_pedonale,Viale Margaret Ossoli Fuller,da_definire,,placeholder,,
Aree_Pedonali:8513034c3e,area_pedonale,Piazza di San Cosimato,da_definire,,placeholder,,
Aree_Pedonali:c54db5130f,area_pedonale,Piazza di San Pietro in Montorio,da_definire,,placeholder,,
Aree_Pedonali:7129829466,area_pedonale,Via della Paglia,da_definire,,placeholder,,
Aree_Pedonali:314c07efdd,area_pedonale,Piazza Trilussa,da_definire,,placeholder,,
Aree_Pedonali:837227599d,area_pedonale,Piazza Navona,da_definire,,placeholder,,
Aree_Pedonali:ccbb01af6d,area_pedonale,Piazza dei Calcarari,da_definire,,placeholder,,
Aree_Pedonali:94fddc2926,area_pedonale,Via di S. Anna,da_definire,,placeholder,,
Aree_Pedonali:92d06559c7,area_pedonale,Vicolo degli Astalli,da_definire,,placeholder,,
Aree_Pedonali:38f726d330,area_pedonale,Piazzale Caffarelli,da_definire,,placeholder,,
Aree_Pedonali:a1619720ed,area_pedonale,Piazza San Giovanni In Laterano,da_definire,,placeholder,,
Aree_Pedonali:623810eaad,area_pedonale,Vicolo del Cedro,da_definire,,placeholder,,
Aree_Pedonali:6ef65a4a3b,area_pedonale,Largo Mario dell'Arco,da_definire,,placeholder,,
Aree_Pedonali:91e45f7f23,area_pedonale,Piazza Iside,da_definire,,placeholder,,
Aree_Pedonali:35d5c73bc9,area_pedonale,Via Pasquale Villari,da_definire,,placeholder,,
Aree_Pedonali:de9ee0a432,area_pedonale,Largo degli Alicorni,da_definire,,placeholder,,
Aree_Pedonali:21c54148a8,area_pedonale,Borgo Pio,da_definire,,placeholder,,
Aree_Pedonali:bca95bca03,area_pedonale,Piazza del Catalone,da_definire,,placeholder,,
Aree_Pedonali:996683b741,area_pedonale,Via Marco Minghetti,da_definire,,placeholder,,
Aree_Pedonali:af29ac8f4f,area_pedonale,Piazza Giovine Italia,da_definire,,placeholder,,
Aree_Pedonali:dc1943796b,area_pedonale,Piazza di San Silvestro,da_definire,,placeholder,,
Aree_Pedonali:b1e04812d3,area_pedonale,Largo delle Stimmate,da_definire,,placeholder,,
Aree_Pedonali:7f0e053058,area_pedonale,Piazza della Minerva,da_definire,,placeholder,,
Aree_Pedonali:4325c4f451,area_pedonale,Via della Palombella,da_definire,,placeholder,,
Aree_Pedonali:bb5b9a830c,area_pedonale,Piazza di Pasquino,da_definire,,placeholder,,
Aree_Pedonali:628d26abf0,area_pedonale,Via di San Paolo della Croce,da_definire,,placeholder,,
Aree_Pedonali:b7091283aa,area_pedonale,Piazza di Santissimi Giovanni e Paolo,da_definire,,placeholder,,
Aree_Pedonali:5003826a7d,area_pedonale,Viale Fratel Aureliano Scafoletti,da_definire,,placeholder,,
Aree_Pedonali:37be211bbc,area_pedonale,Vicolo della Campanella,da_definire,,placeholder,,
Aree_Pedonali:9f31b4ce5b,area_pedonale,Via dei Coronari,da_definire,,placeholder,,
Aree_Pedonali:4038ae8e03,area_pedonale,Via dei Coronari,da_definire,,placeholder,,
Aree_Pedonali:33fcbbb9d6,area_pedonale,Largo Febo,da_definire,,placeholder,,
Aree_Pedonali:27f6619efb,area_pedonale,Vicolo Sforza Cesarini,da_definire,,placeholder,,
Aree_Pedonali:916da3b616,area_pedonale,Piazza Sforza Cesarini,da_definire,,placeholder,,
Aree_Pedonali:257449a93a,area_pedonale,Via Sora,da_definire,,placeholder,,
Aree_Pedonali:9e1fce7c2c,area_pedonale,Piazza di San Salvatore in Lauro,da_definire,,placeholder,,
Aree_Pedonali:edb0f110d6,area_pedonale,Largo della Costituente,da_definire,,placeholder,,
Aree_Pedonali:fc7bd357b7,area_pedonale,Piazza di Sant'Eustachio,da_definire,,placeholder,,
Aree_Pedonali:bf6265f8e8,area_pedonale,Vicolo Sinibaldi,da_definire,,placeholder,,
Aree_Pedonali:a87fe582ae,area_pedonale,Piazza delle Coppelle,da_definire,,placeholder,,
Aree_Pedonali:8129341227,area_pedonale,Piazza della Pigna,da_definire,,placeholder,,
Aree_Pedonali:77dbd02930,area_pedonale,Piazza di Sant'Ignazio,da_definire,,placeholder,,
Aree_Pedonali:4d5bac3e12,area_pedonale,Piazza di San Marcello,da_definire,,placeholder,,
Aree_Pedonali:61ed97a298,area_pedonale,Via dell'Umiltà,da_definire,,placeholder,,
Aree_Pedonali:5a65a67102,area_pedonale,Piazza dell'Oratorio,da_definire,,placeholder,,
Aree_Pedonali:f8f02c6f07,area_pedonale,Via delle Muratte,da_definire,,placeholder,,
Aree_Pedonali:a6355cde0a,area_pedonale,Via de' Lucchesi,da_definire,,placeholder,,
Aree_Pedonali:80c75cb310,area_pedonale,Via Poli,da_definire,,placeholder,,
Aree_Pedonali:313b6883da,area_pedonale,Piazza dei Crociferi,da_definire,,placeholder,,
Aree_Pedonali:4401da6e02,area_pedonale,Via della Vite,da_definire,,placeholder,,
Aree_Pedonali:2aa3caa539,area_pedonale,Largo Carlo Goldoni,da_definire,,placeholder,,
Aree_Pedonali:69f2bba8e6,area_pedonale,Via del Corso,da_definire,,placeholder,,
Aree_Pedonali:6d041ba39b,area_pedonale,Porta Flaminia,da_definire,,placeholder,,
Aree_Pedonali:4432d39861,area_pedonale,Piazzale Flaminio,da_definire,,placeholder,,
Aree_Pedonali:18a7fb4dfb,area_pedonale,Via delle Magnolie,da_definire,,placeholder,,
Aree_Pedonali:2a68b98d3d,area_pedonale,Piazza Perin Del Vaga,da_definire,,placeholder,,
Aree_Pedonali:b181834583,area_pedonale,Piazza De' Ricci,da_definire,,placeholder,,
Aree_Pedonali:92a69c1af2,area_pedonale,Via dell'Arco del Monte,da_definire,,placeholder,,
Aree_Pedonali:72dcdc4953,area_pedonale,Vicolo Savelli,da_definire,,placeholder,,
Aree_Pedonali:739b08cfa7,area_pedonale,Via di san Paolo alla Regola,da_definire,,placeholder,,
Aree_Pedonali:19bd3557b3,area_pedonale,Vicolo dell'Aquila,da_definire,,placeholder,,
